user_input,retrieved_contexts,response,faithfulness,answer_relevancy,judge,case_id
주거급여를 받을 수 있는지 궁금해요.,"[""정책명: 전세보증금반환보증 보증료 지원\n정책 설명: 전세사기, 역전세 등 임차인이 전세보증금을 돌려받지 못하는 전세 피해를 예방하고, 상대적으로 주거 취약계층인 청년 및 저소득층의 주거 안정을 도모\n지원 내용: ○ 지원대상\n- 신청일 기준 유효한 전세보증금반환보증(HUG, HF, SGI)에 가입한 임차보증금 3억원 이하, 연소득 (청년) 5천만원, (청년외) 6천만원, (신혼부부) 7.5천만원 이하 무주택 임차인\n\n○ 지원금\n- 신청인이 기납부한 전세보증금반환보증 보증료에 대해 최대 40만원 한도 내 지원('25.3.30 이전 가입건은 최대 30만원 지원)\nㆍ단, 청년외의 경우 신청인이 기납부한 보증료의 90%를 최대 40만원 한도 내 지원\n\n○ 신청시기\n- 연중 (지자체별 예산 소진시 조기 마감)\n관련 키워드: 주거지원\n대상 연령: 세 ~ 세\n신청 기간: \n소득 조건: 제한없음\n주관 기관: 한국고용정보원""]","주거급여는 아니지만, 전세보증금반환보증 보증료를 지원받을 수 있습니다. 전세보증금반환보증에 가입한 임차인 중 연소득이 5천만원 이하인 청년, 6천만원 이하인 일반, 7.5천만원 이하인 신혼부부인 경우, 기납부한 보증료에 대해 최대 40만원 한도 내 지원받을 수 있습니다.",,0.5412989191500049,watsonx_mistral_small_24b,exp_021
귀농을 준비 중인데 주거 지원이 있을까요?,['정책명: (광양시)귀농귀촌 보금자리 조성 지원\n정책 설명: 귀농귀촌 희망자에게 농어촌민박 보금자리와 체험비를 지원해 농촌 정착을 돕는 사업입니다.\n지원 내용: -농어촌민박 월세 지원(8개월)\n-체험비 등 참가자 지원\n-보금자리 2개소 운영\n관련 키워드: 주거지원\n대상 연령: 세 ~ 세\n신청 기간: \n소득 조건: 제한없음\n주관 기관: 전라남도 광양시 미래산업국'],광양시에서 귀농귀촌 희망자에게 농어촌민박 보금자리와 체험비를 지원하는 정책이 있습니다. 이 정책은 귀농을 준비하는 분들에게 8개월 동안 월세를 지원해 주거 문제를 해결하는 데 도움이 됩니다.,0.75,0.566157514813994,watsonx_mistral_small_24b,exp_022
고시원에서 나와 독립하고 싶은데 지원받을 수 있는 정책이 있을까요?,"['정책명: 대학생 연합생활관(은행권,고양)\n정책 설명: 대학생 주거안정을 위해 민간기부(은행연합회)를 통해 설립된 대학생 연합생활관\n지원 내용: 대학생 주거안정을 위한 기숙사 지원\n - 위치: 경기도 고양시 덕양구 원흥1로 23\n - 정원: 986명(2인 1실)\n - 기숙사비: 월 15만원(보증금 15만원)\n - 입주대상: 대한민국 소재 국내 대학(원)에 입학예정 또는 재적 중인 대학생(세부내용 선발공고 참조)\n관련 키워드: 교육지원,주거지원\n대상 연령: 세 ~ 세\n신청 기간: \n소득 조건: 제한없음\n주관 기관: 한국장학재단 청년주거지원부']","대학생 연합생활관 정책은 대학생 주거안정을 위해 설립된 기숙사입니다. 경기도 고양시에 위치해 있으며, 월 15만원(보증금 15만원)의 기숙사비를 부담하면 2인 1실에서 생활할 수 있습니다. 대한민국 소재 국내 대학에 입학예정 또는 재적 중인 대학생이라면 누구나 신청할 수 있습니다. 이 정책을 통해 고시원에서 독립하여 안정적인 주거를 확보할 수 있습니다.",0.8,0.5342717484958114,watsonx_mistral_small_24b,exp_023
온라인 강의를 무료로 들을 수 있는 청년 지원 프로그램이 있을까요?,"['정책명: 한국형 온라인 공개강좌(K-MOOC)\n정책 설명: 대학, 연구기관 등이 제작한 우수한 강좌를 온라인 플랫폼으로 제공\n지원 내용: 대학, 공공기관 등이 개발한 온라인 강좌를 K-MOOC 플랫폼에 탑재하고, 모든 국민에게 무료 개방하여 누구나 학습할 수 있도록 지원\n관련 키워드: 교육지원\n대상 연령: 세 ~ 세\n신청 기간: \n소득 조건: 제한없음\n주관 기관: 교육부']","한국형 온라인 공개강좌(K-MOOC) 정책은 대학, 연구기관 등이 제작한 우수한 강좌를 온라인 플랫폼으로 제공하여 모든 국민이 무료로 학습할 수 있도록 지원합니다. 이 정책은 청년들이 온라인 강의를 무료로 들을 수 있는 기회를 제공하여 교육 기회를 확대하는 데 도움이 됩니다.",0.75,0.44302644480966596,watsonx_mistral_small_24b,exp_024
어학연수를 가고 싶은데 지원받을 수 있는 정책이 있나요?,"['정책명: 국제기구 직업체험 프로그램\n정책 설명: 인천 청년들의 국제기구 진출 발판 마련 및 경력 형성 제고를 위해 국제기구에서의 직업체험(청년인턴십) 기회 제공\n지원 내용: ○ 대상기관: 인천 소재 국제기구 15개소\n - UN산하기구(9) : UNAPCICT, UNESCAP/NEASPEC, UNCITRAL, UNPOG, UNDRR ONEA/GETI, UNOSD, CTCN 등 \n - 국제기구(6) : GCF, World Bank, GGGI, EAAFP, AFOB, A-WEB 등\n○ 활동분야\n - 국제기구 주최 각종 행사 및 회의 진행 지원\n - 국제기구 행정 업무 보조, 통·번역 작업 등\n- 국제기구 각종 홍보 활동 지원 등 기타 국제기구 업무 보조\n○ 지원사항\n - 참가확인서 발급 및 활동시간에 따른 활동비 지급\n - 단체보험 가입 지원\n관련 키워드: 인턴,해외진출\n대상 연령: 19세 ~ 34세\n신청 기간: \n소득 조건: 제한없음\n주관 기관: 인천광역시 청년정책담당관']","인천에 거주하는 19세에서 34세 사이의 청년은 국제기구 직업체험 프로그램에 지원할 수 있습니다. 이 프로그램은 국제기구에서의 직업체험 기회를 제공하며, 통·번역 작업 등 다양한 활동을 통해 어학 실력을 향상시킬 수 있습니다. 또한, 참가확인서 발급 및 활동시간에 따른 활동비 지급, 단체보험 가입 지원 등의 혜택을 받을 수 있습니다.",1.0,0.536587705973041,watsonx_mistral_small_24b,exp_025
코딩 부트캠프를 듣고 싶은데 국비지원 과정이 있을까요?,"['정책명: ICT이노베이션스퀘어 확산사업\n정책 설명: 디지털전환 시대의 핵심기술인 AI, 블록체인 등 ICT/SW 분야의 실무형 전문인재 양성 ※ (종전) AI배울랑교\n지원 내용: ○ 사업기간 : ‘20.9.~’26.12.(계속)\n  ○ 총사업비 : 12,864백만원(국 10,524, 시 2,340) ※ 법정부담률 : 국비의 25%\n  ○ 사업내용\n   - (교육운영) AI·블록체인‧코딩 분야 전문인력 양성\n   - (과정개발) 채용연계 기업협력프로젝트 운영\n   - (사업확산) AI테크데이, 채용박람회 추진\n  ○ 교육대상 : 예비 취‧창업자, 대학생, 재직자 등\n  ○ 수행기관 : 울산정보산업진흥원\n관련 키워드: 교육지원\n대상 연령: 세 ~ 세\n신청 기간: 20200901 ~ 20261231\n소득 조건: 제한없음\n주관 기관: 울산광역시 기업투자국']","네, 있습니다. ICT이노베이션스퀘어 확산사업은 AI, 블록체인, 코딩 분야의 실무형 전문인재를 양성하는 교육을 지원합니다. 이 정책은 예비 취‧창업자, 대학생, 재직자 등 다양한 교육대상을 대상으로 하며, 국비와 시비로 총 12,864백만원의 사업비가 지원됩니다. 따라서 코딩 부트캠프를 듣고 싶다면 이 정책을 통해 교육을 받을 수 있습니다.",0.75,0.6385378943126342,watsonx_mistral_small_24b,exp_026
고등학교를 중퇴했는데 학업 복귀를 지원하는 정책이 있을까요?,"[""정책명: 온국민평생배움터 운영\n정책 설명: 학습콘텐츠 제공-학습이력 관리-학습결과 활용을 위한 평생교육 통합 플랫폼을 구축ㆍ지원하여 4차 산업혁명시대에 대응하는 청년 미래 역량 강화\n지원 내용: 학습자가 온라인 평생교육ㆍ훈련 콘텐츠를 맞춤형으로 제공받고 학습ㆍ훈련 이력을 한번에 관리할 수 있는 '온국민평생배움터' 운영\n관련 키워드: 교육지원\n대상 연령: 세 ~ 세\n신청 기간: \n소득 조건: 제한없음\n주관 기관: 교육부 고등평생정책실 평생교육지원관""]","온국민평생배움터 운영 정책은 학습콘텐츠 제공, 학습이력 관리, 학습결과 활용을 위한 평생교육 통합 플랫폼을 구축하여 4차 산업혁명 시대에 대응하는 청년 미래 역량 강화에 도움을 줍니다. 이 정책은 학습자가 온라인 평생교육 및 훈련 콘텐츠를 맞춤형으로 제공받고 학습 및 훈련 이력을 한번에 관리할 수 있도록 지원합니다. 따라서 고등학교를 중퇴한 청년이 학업 복귀를 원할 때, 이 정책을 통해 필요한 교육을 받을 수 있습니다.",0.8333333333333334,0.5756571371275817,watsonx_mistral_small_24b,exp_027
대학생인데 교재비를 지원받을 수 있나요?,"['정책명: K-패스(K패스)\n정책 설명: ○ 국민 교통비 절감 및 대중교통 이용 활성화를 위해 정기적 대중교통 이용시 교통비 지출액의 일정비율 환급\n○ 월15회 이상 K-패스 교통카드 사용 시 청년(19~34세) 대중교통비 30% 환급\n지원 내용: ○ 월 15회 이상 대중교통 이용 시 지출액의 일정비율 환급(1일 최대 2회, 월 최대 60회까지)\n- 일반층 : 20%\n- 청년층 : 30% , ㆍ 청년기본법에 따른 만19~34세\n- 저소득층 : 53%, ㆍ 기초생활보장법에 따른 기초생활수급자 및 차상위계층\n- 2자녀가구 : 30%\n- 3자녀 이상 가구 : 50%\n관련 키워드: 보조금\n대상 연령: 세 ~ 세\n신청 기간: \n소득 조건: 제한없음\n주관 기관: 한국고용정보원']","K-패스 정책은 대중교통 이용 시 교통비 지출액의 일정 비율을 환급해주는 정책으로, 교재비 지원과는 관련이 없습니다. 따라서 대학생으로서 교재비를 지원받을 수 있는 방법은 아닙니다.",0.6666666666666666,0.7393020024571862,watsonx_mistral_small_24b,exp_028
군 제대 후 복학을 준비 중인데 지원받을 수 있는 정책이 있을까요?,"['정책명: K-패스(K패스)\n정책 설명: ○ 국민 교통비 절감 및 대중교통 이용 활성화를 위해 정기적 대중교통 이용시 교통비 지출액의 일정비율 환급\n○ 월15회 이상 K-패스 교통카드 사용 시 청년(19~34세) 대중교통비 30% 환급\n지원 내용: ○ 월 15회 이상 대중교통 이용 시 지출액의 일정비율 환급(1일 최대 2회, 월 최대 60회까지)\n- 일반층 : 20%\n- 청년층 : 30% , ㆍ 청년기본법에 따른 만19~34세\n- 저소득층 : 53%, ㆍ 기초생활보장법에 따른 기초생활수급자 및 차상위계층\n- 2자녀가구 : 30%\n- 3자녀 이상 가구 : 50%\n관련 키워드: 보조금\n대상 연령: 세 ~ 세\n신청 기간: \n소득 조건: 제한없음\n주관 기관: 한국고용정보원']","K-패스 정책은 국민의 교통비 절감 및 대중교통 이용 활성화를 위해 정기적 대중교통 이용 시 교통비 지출액의 일정 비율을 환급해주는 정책입니다. 군 제대 후 복학을 준비 중인 경우, 만 19세에서 34세 사이의 청년층에 해당하면 대중교통비의 30%를 환급받을 수 있습니다. 월 15회 이상 대중교통을 이용하면 이 혜택을 받을 수 있습니다.",0.6666666666666666,0.6654431241241755,watsonx_mistral_small_24b,exp_029
정신적으로 지친 상태인데 상담을 지원받을 수 있을까요?,"['정책명: (복지부) 26년 정신건강 심리상담 바우처사업\n정책 설명: 우울·불안 등 정서적 어려움으로 인해 심리상담이 필요한 국민에게 전문적인 심리상담 서비스를 제공합니다.\n지원 내용: □ 서비스 내용\n(지원내용) 우울·불안 등 정서적 어려움으로 인해 심리상담이 필요한 국민에게 전문 심리상담 서비스를 총 8회(1회당 최소 50분 이상) 이용할 수 있는 바우처 제공\n(지원기간) 바우처 생성일로부터 120일간(연장 불가)\n* 당해연도 사업은 1회만 신청 가능(재신청 불가)\n\n□ 서비스 유형\n(1급 유형) (국가전문자격) 정신건강전문요원 1급, 청소년상담사 1급, 전문상담교사 1급, (민간자격) 임상심리전문가, 상담심리사 1급, 전문상담사 1급\n(2급 유형) (국가전문자격) 정신건강전문요원 2급, 청소년상담사 2급, 전문상담교사 2급, (국가기술자격) 임상심리사 1급, (민간자격) 상담심리사 2급, 전문상담사 2급\n\n□ 서비스 가격\n(서비스단가) 1회당 1급 유형은 8만원, 2급 유형은 7만원\n(본인부담금) 이용자는 정부지원금을 제외한 차액을 부담\n- 기준 중위소득 70% 이하 : 본인부담률 0%\n- 기준 중위소득 70% 초과 ~ 120% 이하 : 본인부담률 10%\n- 기준 중위소득 120% 초과 ~ 180% 이하 : 본인부담률 30%\n- 기준 중위소득 180% 초과 : 본인부담률 50%\n* 기초생활수급자, 차상위계층, 자립준비청년 및 보호연장아동, 법정한부모가족은 본인부담률, 재난피해자는 본인부담률 0%\n* 사회보장정보시스템을 통해 신청일 기준 전월 건강보험료 부과액 기준으로 산정\n\n※ 자세한 내용은 사업지침을 참고하시기 바랍니다.\n관련 키워드: 바우처\n대상 연령: 세 ~ 세\n신청 기간: 20260101 ~ 20261231\n소득 조건: 제한없음\n주관 기관: 한국고용정보원']","네, 정신적으로 지친 상태라면 이 정책을 통해 전문적인 심리상담 서비스를 받을 수 있습니다. 우울·불안 등 정서적 어려움으로 인해 심리상담이 필요한 국민에게 총 8회(1회당 최소 50분 이상)의 심리상담 서비스를 제공하는 바우처를 받을 수 있습니다. 바우처는 생성일로부터 120일간 유효하며, 본인부담금은 소득 수준에 따라 다르게 부담됩니다.",1.0,0.8450117066907875,watsonx_mistral_small_24b,exp_030
장애인 가족을 돌보고 있는데 돌봄 지원이 있을까요?,"['정책명: 청년발달장애인 자산형성지원(행복씨앗통장)\n정책 설명: 발달장애인의 성인기 전환 시 경제적 자립을 위한 자산형성 지원사업\n지원 내용: ○ 참가자가 3년간 매달 15만원을 저축하면 매달 맞춤 지원금 15만원 적립\r\n- (본인) 15만원 + (지원금) 15만원 = (3년)만기적립금 1,080만원+이자\r\n○ 3년 뒤 만기적립금은 자립 준비금(교육비, 의료비, 주거비, 직업훈련비 등) 사용 가능\n관련 키워드: 보조금\n대상 연령: 16세 ~ 39세\n신청 기간: \n소득 조건: 발달장애인\n주관 기관: 인천광역시 청년정책담당관']","이 정책은 발달장애인 본인에게 자산형성 지원을 제공하는 정책으로, 가족에게 직접적인 돌봄 지원을 제공하지는 않습니다. 다만, 발달장애인이 자립을 준비하는 데 도움이 될 수 있어 간접적으로 가족의 부담을 줄일 수 있습니다.",1.0,0.7024967089934365,watsonx_mistral_small_24b,exp_031
